haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonne_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,69,,,4,,,4,,,,,,,,,,,,,,,,1100000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,1,38,,,4,,,2,,,,,,,,,,,,,,,,395000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,63,,,4,,,3,,,,,,,,,,,,,,,,682000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,94,,,4,,,3,,,,,,,,,,,,,,,,1050000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,94,,,4,,,3,,,,,,,,,,,,,,,,1050000
,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,75,,,4,,,2,,,2,,,,,,,,,,,,,920000
,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,5,,,4,,,,,,,,,,,,,,,,,,,81000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,,,4,,,,,,,,,,,,,,,,,,,388000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,1,22,,,4,1,,,,,,,,,,,20,,,,,,,333000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,1,38,,,4,,,2,,,,,,,,,,,,,,,,375000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,31,,,4,,,2,,,,,,,,,,,,,,,,465000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,38,,,4,3,,2,,,,,,,,,,,,,,,,375000
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,17,,,4,,,,,,,,,,,,,,,,,,,257000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,161,,,4,,,7,,,,,,,,,,,,,,,,3290000
,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,45,,,4,4,,2,,,,,,,,,,,,,,,,680000
,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,8,,,4,,,,,,,,,,,,,,,,,,,110000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,1,21,,,4,3,,,,,,,,,,,,,,,,,,274000
,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,,,4,,,,,,,,,,,,,,,,,,,377000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,35,,,4,4,,2,,,,,,,,,,,,,,,,384000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,1,,,,1,,,,68,,,4,2,,3,,,2,,,,,,,,,,,,,740000
,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,60,,,4,3,,3,,,2,,,,,,,,,,,,,769000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,71,,,4,,,3,,,,,,,,,,,,,,,,980000
,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,253,,,4,1,,7,,,,,,4,,,,,,,,,,7350000
,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,37,,,4,3,,2,,,,,,4,,,,,,,,,,410000
,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,48,,,4,5,,3,,,,,,,,,,,,,,,,530000
,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,1,,1,1,,1,,,,,,,,180,,,4,,,7,,,3,,,,,,,,,,,,,5450000
,,,,,1,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,46,,,4,1,,2,,,,,,,,,,,,,,,,580000
,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,36,,,4,5,,2,,,,,,,,,,,,,,,,400000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,63,,,4,,,2,,,,,,,,,,,,,,,,960000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,83,,,4,3,,3,,,,,,,,,,,,,,,,920000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,83,,,4,3,,2,,,,,,,,,,,,,,,,920000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,23,,,4,4,,2,,,,,,,,,,,,,,,,200000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,100,,,4,,,4,,,,,,,,,,,,,,,,1300000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,94,,,4,2,,4,,,3,,,,,,,,,,,,,1100000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,33,,,4,,,2,,,,,,,,,,,,,,,,530000
,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,72,,,4,,,4,,,,,,,,,,,,,,,,549000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,54,,,4,1,,2,,,,,,,,,,,,,,,,560000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,48,,,4,,,2,,,,,,,,,,,,,,,,510000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,24,,,4,,,,,,,,,,,,,,,,,,,420000
,,1,,,1,,,,1,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,,,,,,,,1,,,,,,,1,,,,47,,,4,1,,3,,,2,,,,,,,,,,,,,550000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,247,,,4,,,9,,,,,,,,,,,,,,,,4896000
,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,117,,,4,1,,4,,,2,,,,,,,,,,,,,1550000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,146,,,4,,,4,,,2,,,,,,,,,,,,,1155000
,,,1,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,,,,75,,,4,,,2,,,,,,,,,,,,,,,,790000
,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,6,,,4,4,,,,,,,,,,,,,,,,,,99000
1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,190,,,4,2,,6,,,,,,,,,,,,,,,,2750000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,4,4,,,,,,,,,,,,,,,,,,99000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,31,,,4,4,,3,,,2,,,,,,,,,,,,,635000
,,,,,1,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,59,,,4,3,,2,,,,,,,,,,,,,,,,644000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,,,83,,,4,,,3,,,,,,,,,,,,,,,,790000
,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,12,,,4,,,,,,,,,,,,,,,,,,,265000
,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,54,,,4,1,,2,,,,,,,,,,,,,,,,560000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,1,1,,,,,,1,,,,150,,,4,,,5,2,,3,,,,,,,,,,,,,1890000
,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,60,,,4,,,3,,,2,,,,,,,,,,,,,998000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,1,,,,93,,,4,4,,2,,,,,,,,,,,,,,,,1350000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,90,,,4,2,,4,,,,,,,,,,,,,,,,900000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,95,,,4,,,5,,,3,,,,,,,,,,,,,720000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,18,,,4,,,,,,,,,,,,,,,,,,,279000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,1,,1,,,,,,,,,,,84,,,4,,,3,,,2,,,,,,,,,,,,,1020000
,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,72,,,4,2,,3,,,2,,,,,,,,,,,,,795000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,44,,,4,,,2,,,,,,,,,,,,,,,,441000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,38,,,4,3,,,,,,,,3,,,,,,,,,,375000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,40,,,4,,,2,,,,,,,,,,,,,,,,485000
,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,1,1,,,,,,,,,,,47,,,4,,,3,,,2,,,,,,,,,,,,,745000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,40,,,4,3,,2,,,,,,,,,,,,,,,,610000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,72,,,4,,,3,,,,,,,5,,,,,,,,,985000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,160,,,4,,,6,,,2,,,,,,,,,,,,,1970000
,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,66,,,4,,,2,,,,,,,,,,,,,,,,865000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,38,,,4,3,,2,,,,,,,,,,,,,,,,441000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,92,,,4,,,4,,,2,,,,,,,,,,,,,925000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,1,1,,1,,,,,,,,64,,,4,,,3,,,2,,,,,,,,,,,,,1195000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,160,,,4,3,,4,,,,,,,,,,,,,,,,1970000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,180,,,4,5,,5,2,,3,,,,,,,,,,,,,2750000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,64,,,4,4,,3,,,2,,,,,,,,,,,,,1195000
,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,133,,,4,3,,4,,,,,,,,,,,,,,,,2495000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,75,,,4,3,,3,,,2,,,,,,,,,,,,,900000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,5,,,4,5,,,,,,,,,,,,,,,,,,89000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,1,1,,,,,,,,,1,,1,1,,1,,,,1,,,,100,,,4,,,3,,,2,,,,,,,,,,,,,1050000
1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,,,,68,,,4,,,4,,,2,,,,,,,,,,,,,1155000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,1,1,,,,,,1,,,,75,,,4,3,,3,,,,,,,,,,,,,,,,900000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,140,,,4,,,4,3,,3,,,,,,,,,,,,,1590000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,1,23,,,4,,,,,,,,,4,,,,,,,,,,298000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,,,4,,,2,,,,,,,,,,,,,,,,442000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,43,,,4,4,,2,,,,,,,,,,,,,,,,515000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,15,,,4,,,,,,,,,,,,,,,,,,,170000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,110,,,4,,,3,,,,,,,,,,,,,,,,2750000
,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,1,6,,,4,,,,,,,,,,,,,,,,,,,102000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,102,,,4,5,,4,,,,,,,,,,,,,,,,1040000
1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,197,,,4,,,7,,,3,,,,,,,,,,,,,2940000
,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,25,,,4,5,,,,,,,,,,,,,,,,,,365000
,1,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,100,,,4,,,3,,,,,,,,,5,,,,,,,1590000
,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,45,,,4,4,,2,,,,,,,,,,,,,,,,450000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,1,,1,33,,,4,6,,,,,,,,,,,,,,,,,,349000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,25,,,4,,,,,,,,,,,,,,,,,,,590000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,1,,,,150,,,4,2,,5,,,2,,,,,,,,,,,,,1850000
,1,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,95,,,4,1,,4,,,3,,,,,,,,,,,,,1160000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,42,,,4,,,3,,,2,,,6,,,,,,,,,,599000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,100,,,4,,,3,,,,,,,,,,,,,,,,1635000
,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,22,,,4,,,,,,,,,,,,,,,,,,,195000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,65,,,4,1,,3,,,,,,,,,,,,,,,,715000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,99,,,4,,,4,,,2,,,,,,,,,,,,,1160000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,1,1,,,,,,1,,,,56,,,4,,,2,,,,,,,,,,,,,,,,739000
,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,1,,,1,,,,,,,247,,,4,,,7,3,,4,,,,,,,,,,,,,4995000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,90,,,4,3,,4,,,2,,,,,,,,,,,,,913000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,70,,,4,,,3,,,,,,,,,,,,,,,,1365000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,80,,,4,,,3,,,,,,,,,,,,,,,,1600000
,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,61,,,4,,,3,,,,,,,,,,,,,,,,585000
,,,,,1,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,99,,,4,,,4,,,3,2008,,,,,,,,,,,,1160000
,1,,,1,1,,,,,,,,,,,,,,1,1,,,,1,,,,1,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,59,,,4,,,3,,,,,,,,,,,,,,,,750000
1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,197,,,4,,,7,,,3,,,,,,,,,,,,,2940000
,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,1,,,,89,,,4,3,,4,,,2,,,3,,,,,,,,,,913000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,,,,1,,,,22,,,4,,,3,,,2,,,,,,,,,,,,,1430000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,1,,,,,,,1,,,,89,,,4,,,3,,,,,,,,,,,,,,,,897000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,1,,,1,,,,66,,,4,1,,3,,,2,,,,,,,,,,,,,1445000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,56,,,4,3,,2,,,,,,,,,,,,,,,,699000
,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,,,4,,,,,,,,,,,,,,,,,,,265000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,121,,,4,,,3,,,2,,,,,,,,,,,,,4200000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,41,,,4,,,2,,,,,,,,,,,,,,,,450000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,68,,,4,,,3,,2,2,,,,,,,,,,,,,770000
,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,1,1,,,,,,,,,,80,,,4,,,3,,,2,,,,,,,,,,,,,1150000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,37,,,4,1,,2,,,,,,,,,,,,,,,,395000
,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,75,,,4,2,,3,,,2,,,,,,,,,,,,,771000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,,74,,,4,5,,3,,,2,,,,,,,,,,,,,895000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,45,,,4,,,2,,,,,,,,,,,,,,,,385000
,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,27,,,4,,,2,,,,,,,,,,,,,,,,560000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,27,,,4,2,,2,,,,,,,,,,,,,,,,715000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,25,,,4,,,2,,,,,,,,,,,,,,,,420000
,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,1,20,,,4,,,,,,,,,,,,,,,,,,,225000
,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,45,,,4,,,2,,,,,,,,,,,,,,,,390000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,63,,,4,4,,3,,,2,,,,,,,,,,,,,1195000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,40,,,4,3,,2,,,,,,,,,,,,,,,,550000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,54,,,4,,,2,,,,,,,,,,,,,,,,560000
,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,21,,,4,4,,,,,,,,,,,,,,,,,,290000
,1,,1,,1,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,1,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,115,,,4,3,,5,,,3,,,,,,,,,,,,,1370000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,31,,,4,,,2,,,,,,,,,,,,,,,,441000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,20,,,4,,,2,,,,,,,,,,,,,,,,262000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,1,20,,,4,4,,,,,,,,,,,,,,,,,,290000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,16,,,4,2,,2,,,,,,,,,,,,,,,,186000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,130,,,4,3,,4,,,2,,,,,,,,,,,,,1435000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,104,,,4,,,5,,,,,,,,,,,,,,,,1390000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,90,,,4,2,,4,,,,,,,,,,,,,,,,855000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,22,,,4,,,,,,,,,,,,,,,,,,,298000
,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,83,,,4,,,2,,,,,,,,,,,,,,,,930000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,22,,,4,3,,,,,,,,,,,,,,,,,,220000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,190,,,4,,,6,,,4,,,,,,,,,,,,,2650000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,99,,,4,,,5,,,,,,,,,,,,,,,,1029000
,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,179,,,4,3,,5,,,,,,,,,,,,,,,,4400000
