haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface_q,coordonnee_x_q,coordonnee_y_q,arrondissement_q,etage_q,nombre_etages_q,nombre_pieces_q,nombre_salles_de_bains_q,nombre_WC_q,nombre_chambres_q,date_refection_q,charges_q,nombre_fenetres_q,surface_balcon_q,date_construction_q,hauteur_plafond_q,taxe_fonciere_q,date_ravalement_q,honoraires_q,terrasse_surface_q,piscine_taille_q,classification_energie_q,prix
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,1,,,,1,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,100,23002,488413,15,12,30,4,,,3,,,,,,,,,,,,,3000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,48,22817,488384,15,8,,2,1,1,1,,,,,,,,,,,,,1000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,47,23002,488413,15,,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,29,23002,488413,15,7,7,1,,1,,,,,,1900,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,1,,,,,,0,50,23002,488413,15,3,,2,,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,1,80,23618,488562,15,5,,3,1,1,2,,,,,,,,,,,,,2000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,0,21,23002,488413,15,2,,1,,1,,,,2,,,,,,,,,,0
,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,1,,,,,,0,15,23002,488413,15,,5,1,,1,,,,,,1930,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,146,23002,488413,15,,,5,1,1,3,,,,,,,,,,,,,3000
,0,,,,1,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,1,1,,,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,41,23002,488413,15,3,6,2,1,1,1,,,,,1890,,,,,,,,1000
,1,,,,1,,,,1,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,1,28,23006,488409,15,,,1,1,,,,,,,,,,,,,,,0
,0,,,1,1,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,0,23,23002,488413,15,,,1,,1,,,,,,1930,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,77,23002,488413,15,,3,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,50,22960,488298,15,3,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,1,1,1,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,82,22924,488450,15,4,,3,1,1,2,,,,,,,,,,,,,2000
,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,31,22863,488463,15,3,,2,1,1,1,,,,,,,,,,,,,0
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,70,23008,488326,15,6,,3,,,2,,,,,,,,,,,,,2000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,1,,,,,,0,40,23002,488413,15,7,,2,1,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,40,23081,488338,15,,,2,,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,1,,,,,,,,,,,,1,,,,,,1,,1,,1,1,,,,,1,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,71,23002,488413,15,,,3,1,1,1,,,,,,,,,,,,,2000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,60,23002,488413,15,4,,3,1,1,2,,,,,,,,,,,,,1000
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,1,14,23015,488478,15,6,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,27,23002,488413,15,,,1,,,,,,,,,,,,,,,,0
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,1,53,22968,488374,15,,6,3,1,1,2,,,,,,,,,,,,,1000
,,,1,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,1,1,,1,,,,,,1,28,22904,488480,15,,,1,1,1,,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,65,22945,488502,15,1,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,124,22934,488531,15,2,,4,2,2,3,,,,,,,,,,,,,3000
,1,,1,,1,,,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,41,23002,488413,15,5,5,2,,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,40,23002,488413,15,4,6,2,1,1,1,,,,,1930,,,,,,,,1000
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,0,25,23002,488413,15,2,6,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,,,1,,,,,,0,27,23002,488413,15,3,,1,1,1,,,,,,2008,,,,,,,,0
,0,,,,1,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,1,,,1,1,,1,,,,,,0,18,23002,488413,15,,6,1,,1,,,,,,,,,,,,,,0
,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,0,35,23002,488413,15,,,2,,,1,,,,,1970,,,,,,,,0
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,30,23002,488413,15,5,,1,1,1,,,,,,,,,,,,,,0
,1,1,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,71,23002,488413,15,24,,2,1,1,1,,,,,,,,,,,,,2000
,1,,,,1,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,33,23059,488275,15,1,6,1,,,,,,,,1975,,,,,,,,0
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,33,23002,488413,15,5,,1,1,1,,,,,,,,,,,,,,0
,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,58,23002,488413,15,,3,2,,1,1,,,,,,,,,,,,,2000
,1,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,1,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,51,23002,488413,15,6,7,2,,1,1,,,,,,,,,,,,,1000
,1,,,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,1,,,,,,1,35,23006,488409,15,5,,2,,1,1,,,,,1995,,,,,,,,1000
,1,,,,1,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,41,23002,488413,15,,,2,,1,1,,,,,,,,,,,,,1000
,1,,1,1,1,,,,1,1,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,1,,,1,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,92,22972,488391,15,1,,4,1,2,2,,,,,,,,,,,,,2000
,,,,,1,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,1,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,150,23002,488413,15,,6,5,1,3,3,,,,,1930,,,,,,,,3000
,1,,,1,1,,,,1,1,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,48,22863,488435,15,7,,3,,1,1,,,,,1960,,,,,,,,1000
,1,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,47,23002,488413,15,,,2,,1,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,40,23002,488413,15,3,,2,1,1,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,35,23074,488452,15,,,1,1,1,,,,,,,,,,,,,,0
,0,,1,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,72,23050,488474,15,,4,4,1,1,2,,,,,,,,,,,,,1000
,0,,1,,1,,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,35,23003,488425,15,,,1,1,1,,,,,,,,,,,,,,0
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,1,,1,1,,,1,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,71,23002,488413,15,24,,2,1,1,1,,,,,,,,,,,,,2000
1,1,,1,,1,,,,1,1,,,,,,,,,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,1,,,,,,,,1,,1,,,,,,1,48,22939,488364,15,7,7,2,1,1,1,,,,,1910,,,,,,,,1000
,1,,,1,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,42,22968,488374,15,2,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,82,23002,488413,15,,,4,1,1,3,,,,,,,,,,,,,2000
,0,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,53,22951,488479,15,2,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,30,23002,488413,15,1,,1,1,1,,,,,,,,,,,,,,0
,0,,1,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,34,22953,488341,15,3,,2,,1,1,,,,,,,,,,,,,0
,0,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,49,22882,488533,15,4,,3,1,1,2,,,,,,,,,,,,,1000
,,,,,1,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,1,23,22968,488374,15,,,1,,1,,,,,,1900,,,,,,,,0
1,,,1,,1,,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,1,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,43,23002,488413,15,4,,2,,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,,1,,,,,,,,1,,,1,,,1,,,,1,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,46,23063,488463,15,7,,2,1,1,1,,,,,,,,,,,,,1000
,1,,,1,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,96,22968,488374,15,2,,5,1,1,3,,,,,,,,,,,,,2000
,1,,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,50,23002,488413,15,4,,3,,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,48,23002,488413,15,1,,2,1,1,1,,,,,,,,,,,,,1000
,0,,1,1,1,,,,1,1,,,1,,,,1,1,,,,1,1,,,1,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,35,22813,488431,15,2,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,98,23002,488413,15,2,,3,1,1,2,,,,,1955,,,,,,,,2000
,1,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,54,22968,488374,15,,9,2,1,1,1,,,,,1960,,,,,,,,1000
,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,0,30,23002,488413,15,6,,1,1,1,,,,,,,,,,,,,,0
,1,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,42,22968,488374,15,5,,2,1,1,1,,,,,,,,,,,,,1000
,1,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,1,,,,,,1,50,23110,488327,15,6,,2,1,1,1,,,,,,,,,,,,,1000
,,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,1,1,1,,,,1,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,0,11,23002,488413,15,8,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,75,22991,488369,15,2,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,24,23078,488323,15,5,,1,1,1,,,,,,,,,,,,,,0
,1,,1,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,99,23103,488479,15,,,4,1,1,2,,,,,,,,,,,,,2000
,,,,,1,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,38,22876,488412,15,2,3,2,1,1,1,,,,,1900,,,,,,,,1000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,1,,,1,,,,1,,1,,,,,,0,60,23002,488413,15,,8,3,1,1,2,,,,,,,,,,,,,2000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,72,22795,488457,15,3,,4,,1,2,,,,,,,,,,,,,1000
,,,1,1,1,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,70,22817,488384,15,,,4,1,1,2,,,,,,,,,,,,,1000
,1,,,,1,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,1,17,22987,488346,15,8,,1,,1,,,,,,1930,,,,,,,,0
,1,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,45,23002,488413,15,,8,2,1,1,1,,,,,1930,,,,,,,,1000
,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,25,22968,488476,15,,,1,1,1,,,,,,,,,,,,,,0
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,39,22979,488371,15,1,,2,,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,1,,,1,,,,,,1,,,1,,,1,,,,,,1,33,22968,488374,15,,,1,1,1,,,,,,1990,,,,,,,,0
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,0,32,23002,488413,15,,6,2,,1,1,,,,,1902,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,47,23002,488413,15,3,,3,,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,65,22893,488404,15,2,,2,1,1,1,,,,,,,,,,,,,1000
,0,,1,1,1,,,,,1,,,1,,,,,1,,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,54,22934,488531,15,4,,2,,1,1,,,,,,,,,,,,,1000
1,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,98,23080,488416,15,5,,5,1,1,3,,,,,,,,,,,,,2000
,1,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,35,23002,488413,15,6,,2,1,1,1,,,,,,,,,,,,,0
,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,45,22951,488402,15,9,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,82,23002,488413,15,5,,3,1,1,2,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,74,22817,488384,15,,,3,1,1,2,,,,,,,,,,,,,1000
,1,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,0,83,23002,488413,15,5,,3,1,,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,,,1,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,60,23080,488416,15,5,,3,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,30,23072,488341,15,,,1,,1,,,,,,,,,,,,,,0
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,44,23002,488413,15,4,,2,1,1,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,28,22773,488462,15,1,,1,1,1,,,,,,,,,,,,,,0
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,60,22949,488469,15,,,2,,,1,,,,,1955,,,,,,,,1000
,1,,,,1,,,,,,,1,,,,,,,,,,1,,,,1,,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,50,22930,488389,15,,6,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,1,1,1,,,,,,,,,,,,1,,,,1,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,1,,,1,,,,,,1,,,,,,0,40,23002,488413,15,7,7,2,1,1,1,,,,,,,,,,,,,1000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,85,23002,488413,15,3,,3,,,2,,,,,,,,,,,,,2000
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,1,34,22888,488359,15,6,,2,,,1,,,,,,,,,,,,,0
,1,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,0,35,23002,488413,15,4,,1,,1,,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,1,,,,,,0,103,23002,488413,15,,3,4,1,2,1,,,,,2010,,,,,67,,,4000
,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,56,22884,488393,15,4,6,3,,1,2,,,,,1901,,,,,,,,1000
,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,30,22933,488448,15,,,1,,1,,,,,,,,,,,,,,0
,1,1,1,,1,,,,,1,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,50,22930,488389,15,4,,2,1,1,1,,,,,1970,,,,,,,,1000
,,,1,1,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,62,22784,488461,15,26,,2,,1,1,,,,,,,,,,,,,2000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,0,28,23002,488413,15,2,8,1,,1,,,,,,,,,,,,,,0
,1,,,1,1,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,46,23046,488383,15,5,,2,,1,1,,,,,1970,,,,,,,,1000
,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,83,23002,488413,15,,,3,1,1,2,,,,,,,,,,,,,2000
,,1,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,45,23063,488463,15,2,,2,,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,29,22968,488374,15,,,2,1,,1,,,,,,,,,,,,,0
,1,,1,,1,,,,1,,,,1,,,,,,,,,1,,,,,,1,,,,1,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,66,23008,488326,15,4,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,1,,,,,,,,,,,,,1,,1,,,,,1,,,,,1,,1,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,0,52,23002,488413,15,,6,3,,1,2,,,,,1909,,,,,,,,1000
,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,124,22934,488531,15,2,,4,1,1,3,,,,,,,,,,,,,3000
,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,1,78,22863,488463,15,2,,4,,,2,,,,,,,,,,,,,1000
,0,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,26,22985,488408,15,6,,1,,1,,,,,,1947,,,,,,,,0
